20020523.0,후라이드/양념치킨,영등포구
25583848.0,후라이드/양념치킨,양천구
20076864.0,중국음식/중국집,광진구
20066184.0,중국음식/중국집,영등포구
20078850.0,후라이드/양념치킨,성북구
20028807.0,후라이드/양념치킨,강남구
20073227.0,후라이드/양념치킨,종로구
20085889.0,후라이드/양념치킨,성동구
20333650.0,피자전문,용산구
20339049.0,후라이드/양념치킨,동대문구
20335945.0,후라이드/양념치킨,서대문구
20276813.0,피자전문,금천구
20331952.0,후라이드/양념치킨,강서구
20327622.0,후라이드/양념치킨,중구
20342313.0,후라이드/양념치킨,서대문구
20276099.0,중국음식/중국집,양천구
20331411.0,후라이드/양념치킨,도봉구
20334032.0,후라이드/양념치킨,서대문구
20336024.0,피자전문,중랑구
20330881.0,후라이드/양념치킨,양천구
20289732.0,중국음식/중국집,동대문구
19983471.0,후라이드/양념치킨,은평구
20418617.0,중국음식/중국집,구로구
20535283.0,중국음식/중국집,양천구
20350580.0,후라이드/양념치킨,구로구
20314639.0,피자전문,성북구
20252498.0,중국음식/중국집,서초구
20483635.0,중국음식/중국집,영등포구
20391567.0,중국음식/중국집,구로구
20385201.0,후라이드/양념치킨,노원구
20379074.0,후라이드/양념치킨,강동구
20401006.0,피자전문,양천구
20394039.0,후라이드/양념치킨,종로구
20384655.0,중국음식/중국집,영등포구
20390661.0,후라이드/양념치킨,강서구
20475509.0,피자전문,강동구
20480129.0,피자전문,중랑구
20483943.0,중국음식/중국집,영등포구
20467879.0,후라이드/양념치킨,구로구
20469709.0,후라이드/양념치킨,금천구
20525281.0,후라이드/양념치킨,은평구
20658599.0,후라이드/양념치킨,강북구
20688321.0,후라이드/양념치킨,노원구
20576242.0,후라이드/양념치킨,중구
20562032.0,후라이드/양념치킨,영등포구
20561849.0,피자전문,강남구
20485093.0,후라이드/양념치킨,구로구
20631034.0,후라이드/양념치킨,강북구
20626793.0,피자전문,양천구
20615681.0,후라이드/양념치킨,중랑구
20624320.0,피자전문,성동구
20692793.0,후라이드/양념치킨,영등포구
20600886.0,중국음식/중국집,구로구
20595235.0,후라이드/양념치킨,용산구
20612741.0,중국음식/중국집,성동구
20596505.0,중국음식/중국집,노원구
20605506.0,후라이드/양념치킨,성북구
20592734.0,중국음식/중국집,영등포구
20607150.0,중국음식/중국집,서초구
20609130.0,후라이드/양념치킨,양천구
20593229.0,피자전문,마포구
20829083.0,후라이드/양념치킨,강북구
20819068.0,후라이드/양념치킨,성북구
20767760.0,후라이드/양념치킨,성동구
20926944.0,후라이드/양념치킨,송파구
21897314.0,후라이드/양념치킨,은평구
21717416.0,후라이드/양념치킨,구로구
22004454.0,후라이드/양념치킨,구로구
22496219.0,중국음식/중국집,중구
22401761.0,후라이드/양념치킨,동대문구
22544947.0,후라이드/양념치킨,관악구
22741812.0,피자전문,성동구
22796834.0,후라이드/양념치킨,성북구
23271771.0,후라이드/양념치킨,중랑구
23198976.0,후라이드/양념치킨,종로구
23248143.0,중국음식/중국집,용산구
23197281.0,중국음식/중국집,성동구
23209357.0,후라이드/양념치킨,도봉구
23408735.0,후라이드/양념치킨,금천구
23405228.0,중국음식/중국집,양천구
23281274.0,후라이드/양념치킨,중랑구
23432230.0,후라이드/양념치킨,강남구
23429825.0,후라이드/양념치킨,동작구
23236026.0,후라이드/양념치킨,송파구
23230163.0,후라이드/양념치킨,송파구
23177728.0,후라이드/양념치킨,중구
23305417.0,피자전문,강남구
23164133.0,피자전문,성동구
23311028.0,후라이드/양념치킨,서초구
23158603.0,후라이드/양념치킨,광진구
23275531.0,피자전문,성북구
23301306.0,후라이드/양념치킨,중구
23578292.0,중국음식/중국집,강서구
23479123.0,후라이드/양념치킨,송파구
23381808.0,중국음식/중국집,영등포구
23479583.0,후라이드/양념치킨,강동구
23466988.0,후라이드/양념치킨,도봉구
23504604.0,중국음식/중국집,구로구
23512009.0,중국음식/중국집,서초구
23674518.0,중국음식/중국집,광진구
23711963.0,피자전문,서초구
23780524.0,후라이드/양념치킨,강서구
25256567.0,중국음식/중국집,영등포구
25234509.0,중국음식/중국집,광진구
25241476.0,후라이드/양념치킨,관악구
25243665.0,중국음식/중국집,구로구
25232998.0,피자전문,관악구
25052486.0,중국음식/중국집,관악구
25416969.0,중국음식/중국집,관악구
25409897.0,중국음식/중국집,강남구
25410886.0,중국음식/중국집,용산구
25419593.0,피자전문,노원구
25378112.0,후라이드/양념치킨,용산구
25386585.0,중국음식/중국집,구로구
25411244.0,후라이드/양념치킨,광진구
25344087.0,후라이드/양념치킨,강남구
25349288.0,중국음식/중국집,성동구
25269646.0,중국음식/중국집,중구
25337925.0,중국음식/중국집,용산구
25312303.0,피자전문,광진구
25364084.0,피자전문,강남구
25326724.0,후라이드/양념치킨,성동구
25271830.0,중국음식/중국집,광진구
25277227.0,중국음식/중국집,동대문구
25318145.0,후라이드/양념치킨,양천구
25404728.0,중국음식/중국집,동대문구
25401629.0,후라이드/양념치킨,은평구
25422207.0,중국음식/중국집,송파구
25402740.0,후라이드/양념치킨,강동구
25401856.0,피자전문,구로구
25404768.0,후라이드/양념치킨,광진구
